datetime_beginning_utc,datetime_beginning_ept,pnode_name,pnode_id,marginal_co2_rate,marginal_so2_rate,marginal_nox_rate
4/29/2023 10:00:00 PM,4/29/2023 6:00:00 PM,PJM-RTO,1,990.8634787208,0.0613347757,0.1465125989
4/29/2023 9:00:00 PM,4/29/2023 5:00:00 PM,PJM-RTO,1,954.3253223592,0.2220459955,0.1536826074
4/29/2023 8:00:00 PM,4/29/2023 4:00:00 PM,PJM-RTO,1,873.6125591342,0.0044456833,0.0826748285
4/29/2023 7:00:00 PM,4/29/2023 3:00:00 PM,PJM-RTO,1,818.9527565392,0.0039522211,0.0482938604
4/29/2023 5:00:00 PM,4/29/2023 1:00:00 PM,PJM-RTO,1,1415.9119968000,0.5955902863,1.5968903234
4/29/2023 4:00:00 PM,4/29/2023 12:00:00 PM,PJM-RTO,1,1000.1276735525,0.1747166931,0.1383509253
4/29/2023 3:00:00 PM,4/29/2023 11:00:00 AM,PJM-RTO,1,955.3683173758,0.0782196598,0.1330812308
4/29/2023 2:00:00 PM,4/29/2023 10:00:00 AM,PJM-RTO,1,1116.6071450025,0.3616718866,0.2524830293
4/29/2023 1:00:00 PM,4/29/2023 9:00:00 AM,PJM-RTO,1,1039.0483604417,0.2263656703,0.1568192233
4/29/2023 12:00:00 PM,4/29/2023 8:00:00 AM,PJM-RTO,1,1177.6474287508,0.5846979869,0.2870355941
4/29/2023 11:00:00 AM,4/29/2023 7:00:00 AM,PJM-RTO,1,1381.3795146617,1.1026986728,0.4094641293
4/29/2023 10:00:00 AM,4/29/2023 6:00:00 AM,PJM-RTO,1,965.6254443133,0.1857247812,0.1229522608
4/29/2023 9:00:00 AM,4/29/2023 5:00:00 AM,PJM-RTO,1,1217.0260600417,0.6348971529,0.2700019145
4/29/2023 8:00:00 AM,4/29/2023 4:00:00 AM,PJM-RTO,1,943.4451106975,0.0821015831,0.1367407242
4/29/2023 7:00:00 AM,4/29/2023 3:00:00 AM,PJM-RTO,1,1118.4401740342,0.2099861047,0.3524705158
4/29/2023 6:00:00 AM,4/29/2023 2:00:00 AM,PJM-RTO,1,1135.7210319617,0.2375570853,0.4236935268
4/29/2023 5:00:00 AM,4/29/2023 1:00:00 AM,PJM-RTO,1,1097.1121250067,0.2687100136,0.2981913940
4/29/2023 4:00:00 AM,4/29/2023 12:00:00 AM,PJM-RTO,1,1305.4782553367,0.6641352478,0.3986619778
4/29/2023 3:00:00 AM,4/28/2023 11:00:00 PM,PJM-RTO,1,1648.7603695833,0.5676805614,0.8605022110
4/29/2023 2:00:00 AM,4/28/2023 10:00:00 PM,PJM-RTO,1,997.0734495025,0.0597864492,0.1434431915
4/29/2023 1:00:00 AM,4/28/2023 9:00:00 PM,PJM-RTO,1,1077.4596934675,0.3084064278,0.3349809615
4/29/2023 12:00:00 AM,4/28/2023 8:00:00 PM,PJM-RTO,1,1497.1838931425,0.7170707376,0.5913953800
4/28/2023 11:00:00 PM,4/28/2023 7:00:00 PM,PJM-RTO,1,1279.5077758933,0.2449332434,0.6387583564
4/28/2023 10:00:00 PM,4/28/2023 6:00:00 PM,PJM-RTO,1,1462.4495015942,0.4862520846,0.6675257891
4/28/2023 9:00:00 PM,4/28/2023 5:00:00 PM,PJM-RTO,1,1288.4945300383,0.1366846198,0.4321816250
4/28/2023 8:00:00 PM,4/28/2023 4:00:00 PM,PJM-RTO,1,1494.2298932708,0.5480789932,0.9286260533
4/28/2023 7:00:00 PM,4/28/2023 3:00:00 PM,PJM-RTO,1,1223.2609158508,0.1334850064,0.4752498234
4/28/2023 6:00:00 PM,4/28/2023 2:00:00 PM,PJM-RTO,1,1386.0862126908,0.3877990468,0.8452929240
4/28/2023 5:00:00 PM,4/28/2023 1:00:00 PM,PJM-RTO,1,1262.6435389008,0.2770948512,1.3887490705
4/28/2023 4:00:00 PM,4/28/2023 12:00:00 PM,PJM-RTO,1,806.4653955550,0.3011313055,0.5808209010
4/28/2023 3:00:00 PM,4/28/2023 11:00:00 AM,PJM-RTO,1,1433.4646158358,0.7865648282,1.5699368101
4/28/2023 2:00:00 PM,4/28/2023 10:00:00 AM,PJM-RTO,1,1387.7696580400,0.7286928284,0.4338391170
4/28/2023 1:00:00 PM,4/28/2023 9:00:00 AM,PJM-RTO,1,907.1749429517,0.2222471134,0.0827098450
4/28/2023 12:00:00 PM,4/28/2023 8:00:00 AM,PJM-RTO,1,902.5398743083,0.0536272680,0.0637946686
4/28/2023 11:00:00 AM,4/28/2023 7:00:00 AM,PJM-RTO,1,1284.2627871642,0.4587431403,0.3876092032
4/28/2023 10:00:00 AM,4/28/2023 6:00:00 AM,PJM-RTO,1,1522.2879879725,0.8336179111,0.6696911635
4/28/2023 9:00:00 AM,4/28/2023 5:00:00 AM,PJM-RTO,1,961.5509132792,0.2142290507,0.1190913661
4/28/2023 8:00:00 AM,4/28/2023 4:00:00 AM,PJM-RTO,1,1000.5885841625,0.1021550047,0.1710211975
4/28/2023 7:00:00 AM,4/28/2023 3:00:00 AM,PJM-RTO,1,1838.7496297667,1.0664343205,0.9900832225
4/28/2023 6:00:00 AM,4/28/2023 2:00:00 AM,PJM-RTO,1,1081.1435616133,0.1549484908,0.2005681310
4/28/2023 5:00:00 AM,4/28/2023 1:00:00 AM,PJM-RTO,1,1166.0005614033,0.0957364977,0.5108049421
4/28/2023 4:00:00 AM,4/28/2023 12:00:00 AM,PJM-RTO,1,1374.9729975550,0.5688737448,1.0036154918
4/28/2023 3:00:00 AM,4/27/2023 11:00:00 PM,PJM-RTO,1,1208.3436922483,0.1711178718,0.4179526071
4/28/2023 2:00:00 AM,4/27/2023 10:00:00 PM,PJM-RTO,1,1418.7722598192,0.4168405087,0.7150301701
4/28/2023 1:00:00 AM,4/27/2023 9:00:00 PM,PJM-RTO,1,1085.4407970858,0.1377197217,0.2692010008
4/28/2023 12:00:00 AM,4/27/2023 8:00:00 PM,PJM-RTO,1,1236.9852682775,0.3597589061,0.3897255277
4/27/2023 11:00:00 PM,4/27/2023 7:00:00 PM,PJM-RTO,1,1478.7354842525,0.8899621407,0.6357550993
4/27/2023 10:00:00 PM,4/27/2023 6:00:00 PM,PJM-RTO,1,1111.4540943950,0.1482042404,0.3242482225
4/27/2023 9:00:00 PM,4/27/2023 5:00:00 PM,PJM-RTO,1,838.6941742100,0.0868717624,0.2077721445
4/27/2023 8:00:00 PM,4/27/2023 4:00:00 PM,PJM-RTO,1,1286.3350907208,0.6149908559,0.4982591117
4/27/2023 7:00:00 PM,4/27/2023 3:00:00 PM,PJM-RTO,1,1566.4280336217,1.0244251210,0.4712120942
4/27/2023 5:00:00 PM,4/27/2023 1:00:00 PM,PJM-RTO,1,1063.0917930417,0.3958535560,0.2293639980
4/27/2023 4:00:00 PM,4/27/2023 12:00:00 PM,PJM-RTO,1,1441.1758239108,0.5485424538,0.5235563729
4/27/2023 3:00:00 PM,4/27/2023 11:00:00 AM,PJM-RTO,1,1146.1325876558,0.1326784353,0.3906976199
4/27/2023 2:00:00 PM,4/27/2023 10:00:00 AM,PJM-RTO,1,1279.8141744792,0.3548418058,0.7103573480
4/27/2023 1:00:00 PM,4/27/2023 9:00:00 AM,PJM-RTO,1,909.1889223917,0.4271948435,0.2650434306
4/27/2023 12:00:00 PM,4/27/2023 8:00:00 AM,PJM-RTO,1,869.0078222258,-0.0209814932,0.0589371521
4/27/2023 11:00:00 AM,4/27/2023 7:00:00 AM,PJM-RTO,1,1070.1297960033,0.1252137991,0.1295785715
4/27/2023 10:00:00 AM,4/27/2023 6:00:00 AM,PJM-RTO,1,893.7626221067,0.3192506520,0.1986493679
4/27/2023 9:00:00 AM,4/27/2023 5:00:00 AM,PJM-RTO,1,871.6718554992,0.0402519241,0.0720559226
4/27/2023 8:00:00 AM,4/27/2023 4:00:00 AM,PJM-RTO,1,806.0029133842,0.0040698299,0.0466308276
4/27/2023 7:00:00 AM,4/27/2023 3:00:00 AM,PJM-RTO,1,1022.7546353425,0.0964002739,0.3090456042
4/27/2023 6:00:00 AM,4/27/2023 2:00:00 AM,PJM-RTO,1,1428.3372204392,0.3727536072,0.4806066886
4/27/2023 5:00:00 AM,4/27/2023 1:00:00 AM,PJM-RTO,1,1725.4129815058,0.4160096070,1.3069240977
4/27/2023 4:00:00 AM,4/27/2023 12:00:00 AM,PJM-RTO,1,1317.0502276767,0.3048633603,0.9586824548
4/27/2023 3:00:00 AM,4/26/2023 11:00:00 PM,PJM-RTO,1,1349.0528477367,0.5270013417,0.5292341693
4/27/2023 2:00:00 AM,4/26/2023 10:00:00 PM,PJM-RTO,1,1560.1275947433,0.2252653504,0.8768737352
4/27/2023 1:00:00 AM,4/26/2023 9:00:00 PM,PJM-RTO,1,1343.4256148058,0.4396435811,0.8157310991
4/27/2023 12:00:00 AM,4/26/2023 8:00:00 PM,PJM-RTO,1,1369.4005860208,0.2714310346,0.7820090125
4/26/2023 11:00:00 PM,4/26/2023 7:00:00 PM,PJM-RTO,1,1611.2871430408,0.5550341932,0.7335039132
4/26/2023 10:00:00 PM,4/26/2023 6:00:00 PM,PJM-RTO,1,1674.8669640325,1.0830380269,0.8487947689
4/26/2023 9:00:00 PM,4/26/2023 5:00:00 PM,PJM-RTO,1,1209.6403214425,0.3947994330,0.2760790877
4/26/2023 8:00:00 PM,4/26/2023 4:00:00 PM,PJM-RTO,1,1470.9740052442,0.4184003530,0.4454447092
4/26/2023 7:00:00 PM,4/26/2023 3:00:00 PM,PJM-RTO,1,1740.5804246750,1.0694693918,0.7129297128
4/26/2023 6:00:00 PM,4/26/2023 2:00:00 PM,PJM-RTO,1,1567.9538457158,0.5600656923,0.7314054549
4/26/2023 5:00:00 PM,4/26/2023 1:00:00 PM,PJM-RTO,1,934.9348923417,-0.0395688450,0.3261756657
4/26/2023 4:00:00 PM,4/26/2023 12:00:00 PM,PJM-RTO,1,1062.5430661592,-0.2304947304,0.4983818877
4/26/2023 3:00:00 PM,4/26/2023 11:00:00 AM,PJM-RTO,1,2063.1838908500,0.8520971093,1.2352772578
4/26/2023 2:00:00 PM,4/26/2023 10:00:00 AM,PJM-RTO,1,1272.6757745075,0.2285596157,1.0303264724
4/26/2023 1:00:00 PM,4/26/2023 9:00:00 AM,PJM-RTO,1,1528.9926477850,0.6248028840,0.9807034611
4/26/2023 12:00:00 PM,4/26/2023 8:00:00 AM,PJM-RTO,1,1210.4671704183,0.7286988036,0.4243373053
4/26/2023 11:00:00 AM,4/26/2023 7:00:00 AM,PJM-RTO,1,1115.7088202075,0.8149983841,0.2435624036
4/26/2023 10:00:00 AM,4/26/2023 6:00:00 AM,PJM-RTO,1,1283.5467981517,0.4201295407,0.4786864595
4/26/2023 9:00:00 AM,4/26/2023 5:00:00 AM,PJM-RTO,1,1128.8870765600,0.1723336117,0.2654726158
4/26/2023 8:00:00 AM,4/26/2023 4:00:00 AM,PJM-RTO,1,1175.9530956233,0.2570423828,0.2677753250
4/26/2023 7:00:00 AM,4/26/2023 3:00:00 AM,PJM-RTO,1,1566.2852135167,0.5094983083,0.5790758410
4/26/2023 5:00:00 AM,4/26/2023 1:00:00 AM,PJM-RTO,1,1863.7913071208,0.3532200804,0.7165197415
4/26/2023 4:00:00 AM,4/26/2023 12:00:00 AM,PJM-RTO,1,1464.8311083742,0.9062918161,0.6044385472
4/26/2023 3:00:00 AM,4/25/2023 11:00:00 PM,PJM-RTO,1,1036.5133260892,0.2004750821,0.1807932232
4/26/2023 2:00:00 AM,4/25/2023 10:00:00 PM,PJM-RTO,1,1261.1853580442,0.2741848168,0.3099605545
4/26/2023 1:00:00 AM,4/25/2023 9:00:00 PM,PJM-RTO,1,1386.8652875142,0.4812148555,0.3582925924
4/26/2023 12:00:00 AM,4/25/2023 8:00:00 PM,PJM-RTO,1,1544.6241317100,0.6962788060,0.5949540074
4/25/2023 11:00:00 PM,4/25/2023 7:00:00 PM,PJM-RTO,1,1381.8047652608,0.3187440196,0.4675356213
4/25/2023 10:00:00 PM,4/25/2023 6:00:00 PM,PJM-RTO,1,1430.2105142775,0.5089401817,0.8838306102
4/25/2023 9:00:00 PM,4/25/2023 5:00:00 PM,PJM-RTO,1,1169.8593223100,0.2050441155,0.4819623925
4/25/2023 8:00:00 PM,4/25/2023 4:00:00 PM,PJM-RTO,1,1188.7107773208,0.0792081173,0.2891792669
4/25/2023 7:00:00 PM,4/25/2023 3:00:00 PM,PJM-RTO,1,1521.0868503325,0.6203617107,0.5661922544
4/25/2023 6:00:00 PM,4/25/2023 2:00:00 PM,PJM-RTO,1,1494.7994709617,0.5953703880,0.9805876574
4/25/2023 5:00:00 PM,4/25/2023 1:00:00 PM,PJM-RTO,1,1362.3125037250,0.2880965225,0.6553846087
4/25/2023 4:00:00 PM,4/25/2023 12:00:00 PM,PJM-RTO,1,1263.2681840633,0.1897564815,0.6451475686
4/25/2023 3:00:00 PM,4/25/2023 11:00:00 AM,PJM-RTO,1,1560.4239948167,0.2058195587,1.0002739561
4/25/2023 2:00:00 PM,4/25/2023 10:00:00 AM,PJM-RTO,1,1169.8869945058,0.0759542586,0.4423536748
4/25/2023 1:00:00 PM,4/25/2023 9:00:00 AM,PJM-RTO,1,1234.4462059958,0.3558935159,0.4316836302
4/25/2023 12:00:00 PM,4/25/2023 8:00:00 AM,PJM-RTO,1,1381.8393120825,0.5384286863,0.4245446146
4/25/2023 11:00:00 AM,4/25/2023 7:00:00 AM,PJM-RTO,1,1359.0276096517,0.6297009393,0.7563891260
4/25/2023 10:00:00 AM,4/25/2023 6:00:00 AM,PJM-RTO,1,1266.5090912933,1.1683595265,0.4444255644
4/25/2023 9:00:00 AM,4/25/2023 5:00:00 AM,PJM-RTO,1,1080.3518633108,0.3504020745,0.1922999338
4/25/2023 8:00:00 AM,4/25/2023 4:00:00 AM,PJM-RTO,1,1300.2989797125,0.5257419491,0.3590298442
4/25/2023 7:00:00 AM,4/25/2023 3:00:00 AM,PJM-RTO,1,1521.5388075175,0.8103221842,0.5697850496
4/25/2023 6:00:00 AM,4/25/2023 2:00:00 AM,PJM-RTO,1,1433.5385364283,0.2726870236,1.0168854047
4/25/2023 5:00:00 AM,4/25/2023 1:00:00 AM,PJM-RTO,1,1447.8597127617,0.5576177185,0.8971421639
4/25/2023 4:00:00 AM,4/25/2023 12:00:00 AM,PJM-RTO,1,1662.4493350683,0.5176808060,1.0786473685
4/25/2023 3:00:00 AM,4/24/2023 11:00:00 PM,PJM-RTO,1,1301.5103636508,0.1693452190,0.5619602510
4/25/2023 2:00:00 AM,4/24/2023 10:00:00 PM,PJM-RTO,1,1442.8398412358,0.3513863884,0.7656259532
4/25/2023 1:00:00 AM,4/24/2023 9:00:00 PM,PJM-RTO,1,1344.4646806775,0.6078986090,0.3458024982
4/25/2023 12:00:00 AM,4/24/2023 8:00:00 PM,PJM-RTO,1,1560.5316222536,0.4540941810,0.7472467056
4/24/2023 11:00:00 PM,4/24/2023 7:00:00 PM,PJM-RTO,1,1807.9997543040,1.3244317124,1.3063132423
4/24/2023 10:00:00 PM,4/24/2023 6:00:00 PM,PJM-RTO,1,1466.4236965650,0.5674653318,0.5663515289
4/24/2023 9:00:00 PM,4/24/2023 5:00:00 PM,PJM-RTO,1,1850.9080278967,0.6272954066,1.2242109456
4/24/2023 8:00:00 PM,4/24/2023 4:00:00 PM,PJM-RTO,1,980.2670222725,0.0586146170,-0.7624676558
4/24/2023 7:00:00 PM,4/24/2023 3:00:00 PM,PJM-RTO,1,1374.4075056342,0.6474992366,0.6011877014
4/24/2023 6:00:00 PM,4/24/2023 2:00:00 PM,PJM-RTO,1,1167.5525005067,-1.5964414680,0.9231347563
4/24/2023 5:00:00 PM,4/24/2023 1:00:00 PM,PJM-RTO,1,1126.4282301600,0.0124960099,0.2550551269
4/24/2023 4:00:00 PM,4/24/2023 12:00:00 PM,PJM-RTO,1,1411.2908450383,0.1459993724,0.7462910259
4/24/2023 3:00:00 PM,4/24/2023 11:00:00 AM,PJM-RTO,1,1613.6181509117,0.9546878012,1.0561191210
4/24/2023 2:00:00 PM,4/24/2023 10:00:00 AM,PJM-RTO,1,1408.3650281017,0.1516185487,0.5431539038
4/24/2023 1:00:00 PM,4/24/2023 9:00:00 AM,PJM-RTO,1,1443.0794189925,0.4547634156,0.5974423885
4/24/2023 12:00:00 PM,4/24/2023 8:00:00 AM,PJM-RTO,1,1261.4818115450,0.3326241997,0.7186571363
4/24/2023 11:00:00 AM,4/24/2023 7:00:00 AM,PJM-RTO,1,1094.9270773642,0.2234508206,0.2171728818
4/24/2023 10:00:00 AM,4/24/2023 6:00:00 AM,PJM-RTO,1,1084.8582193742,0.2499136654,0.1995664963
4/24/2023 9:00:00 AM,4/24/2023 5:00:00 AM,PJM-RTO,1,1372.5081342550,0.5131143559,0.4642010409
4/24/2023 8:00:00 AM,4/24/2023 4:00:00 AM,PJM-RTO,1,1299.7268158042,0.2746616748,0.7429635760
4/24/2023 7:00:00 AM,4/24/2023 3:00:00 AM,PJM-RTO,1,1348.7581999333,0.5733031386,0.9081079908
4/24/2023 6:00:00 AM,4/24/2023 2:00:00 AM,PJM-RTO,1,1639.8929919225,0.8215004096,1.1125246036
4/24/2023 5:00:00 AM,4/24/2023 1:00:00 AM,PJM-RTO,1,2085.9194793200,0.1402410269,0.8825090217
4/24/2023 4:00:00 AM,4/24/2023 12:00:00 AM,PJM-RTO,1,1497.7376969008,0.7628594508,0.8930130248
4/24/2023 3:00:00 AM,4/23/2023 11:00:00 PM,PJM-RTO,1,1372.6849228275,0.5613175301,0.6502203760
4/24/2023 2:00:00 AM,4/23/2023 10:00:00 PM,PJM-RTO,1,1746.3819223975,1.0110526555,1.2504618316
4/24/2023 1:00:00 AM,4/23/2023 9:00:00 PM,PJM-RTO,1,1550.2513459300,1.4390279924,0.4983217864
4/24/2023 12:00:00 AM,4/23/2023 8:00:00 PM,PJM-RTO,1,1058.3103229658,0.4558468662,0.1886218593
4/23/2023 11:00:00 PM,4/23/2023 7:00:00 PM,PJM-RTO,1,1109.5557423267,0.3651803559,0.2165638067
4/23/2023 10:00:00 PM,4/23/2023 6:00:00 PM,PJM-RTO,1,1235.6937674642,0.6116889367,0.3102588849
4/23/2023 9:00:00 PM,4/23/2023 5:00:00 PM,PJM-RTO,1,1020.2754470617,0.1773893487,0.2360430156
4/23/2023 8:00:00 PM,4/23/2023 4:00:00 PM,PJM-RTO,1,1574.5885776858,1.0657152459,0.6954348253
4/23/2023 7:00:00 PM,4/23/2023 3:00:00 PM,PJM-RTO,1,1111.8787945708,0.3642189543,0.2052933183
4/23/2023 6:00:00 PM,4/23/2023 2:00:00 PM,PJM-RTO,1,1438.7862979975,0.7027815351,0.6512309519
4/23/2023 5:00:00 PM,4/23/2023 1:00:00 PM,PJM-RTO,1,1329.0389461700,0.7693784150,0.4334642036
4/23/2023 4:00:00 PM,4/23/2023 12:00:00 PM,PJM-RTO,1,1078.3219371058,0.3848826811,0.2211563069
4/23/2023 3:00:00 PM,4/23/2023 11:00:00 AM,PJM-RTO,1,1239.2410045350,0.4709041641,0.3492522755
4/23/2023 2:00:00 PM,4/23/2023 10:00:00 AM,PJM-RTO,1,955.5957474683,0.1005246826,0.1365680866
4/23/2023 1:00:00 PM,4/23/2023 9:00:00 AM,PJM-RTO,1,1516.3919608817,0.7722161458,0.5244079259
4/23/2023 12:00:00 PM,4/23/2023 8:00:00 AM,PJM-RTO,1,1016.0597590717,0.2346306088,0.1811376777
4/23/2023 11:00:00 AM,4/23/2023 7:00:00 AM,PJM-RTO,1,1104.0322548067,0.2059523843,0.2527218470
4/23/2023 10:00:00 AM,4/23/2023 6:00:00 AM,PJM-RTO,1,1048.0756003533,0.3415956747,0.3250287577
4/23/2023 9:00:00 AM,4/23/2023 5:00:00 AM,PJM-RTO,1,980.8838329625,0.2937233164,0.1270941870
4/23/2023 8:00:00 AM,4/23/2023 4:00:00 AM,PJM-RTO,1,1000.1418633308,0.2962622891,0.2063639280
4/23/2023 7:00:00 AM,4/23/2023 3:00:00 AM,PJM-RTO,1,1040.6133928617,0.1598356118,0.1579713311
4/23/2023 6:00:00 AM,4/23/2023 2:00:00 AM,PJM-RTO,1,1269.3065980400,0.4995713768,0.5228179643
4/23/2023 5:00:00 AM,4/23/2023 1:00:00 AM,PJM-RTO,1,1469.8139167492,0.7773766775,0.5367292538
4/23/2023 4:00:00 AM,4/23/2023 12:00:00 AM,PJM-RTO,1,1723.6547137850,1.1698883184,0.6694220541
4/23/2023 3:00:00 AM,4/22/2023 11:00:00 PM,PJM-RTO,1,1214.5658950450,0.6142315690,0.4136207337
4/23/2023 2:00:00 AM,4/22/2023 10:00:00 PM,PJM-RTO,1,1260.0393338242,0.7591868990,0.4612629655
4/23/2023 1:00:00 AM,4/22/2023 9:00:00 PM,PJM-RTO,1,1312.8499944317,0.8079144282,0.4067901162
4/23/2023 12:00:00 AM,4/22/2023 8:00:00 PM,PJM-RTO,1,1086.4495992083,0.2754778149,0.2530158188
4/22/2023 11:00:00 PM,4/22/2023 7:00:00 PM,PJM-RTO,1,1248.7118002450,-0.6510638477,-0.0745483239
4/22/2023 10:00:00 PM,4/22/2023 6:00:00 PM,PJM-RTO,1,1711.1702961042,0.2423871488,0.1777981595
4/22/2023 9:00:00 PM,4/22/2023 5:00:00 PM,PJM-RTO,1,1014.5130844025,0.4295728378,0.2071076543
4/22/2023 8:00:00 PM,4/22/2023 4:00:00 PM,PJM-RTO,1,1272.6335289508,0.7726087223,0.4656231978
4/22/2023 7:00:00 PM,4/22/2023 3:00:00 PM,PJM-RTO,1,1047.7046052875,0.3189122877,3.1522687947
4/22/2023 6:00:00 PM,4/22/2023 2:00:00 PM,PJM-RTO,1,1193.6658108483,-0.0145156228,-0.0307110038
4/22/2023 5:00:00 PM,4/22/2023 1:00:00 PM,PJM-RTO,1,1064.7941378783,0.2132826956,4.6078755391
4/22/2023 4:00:00 PM,4/22/2023 12:00:00 PM,PJM-RTO,1,1309.9658958642,0.5029167713,0.5527748407
4/22/2023 3:00:00 PM,4/22/2023 11:00:00 AM,PJM-RTO,1,939.4996341008,0.0047844726,0.1487594361
4/22/2023 2:00:00 PM,4/22/2023 10:00:00 AM,PJM-RTO,1,949.3925553275,0.0050329204,0.0971327482
4/22/2023 1:00:00 PM,4/22/2023 9:00:00 AM,PJM-RTO,1,1080.3568931408,0.3865956277,0.1935412668
4/22/2023 12:00:00 PM,4/22/2023 8:00:00 AM,PJM-RTO,1,1289.5920770567,0.4808374985,0.4867241200
4/22/2023 11:00:00 AM,4/22/2023 7:00:00 AM,PJM-RTO,1,1182.3862863525,0.7211306153,0.2415223016
4/22/2023 10:00:00 AM,4/22/2023 6:00:00 AM,PJM-RTO,1,1374.6639207817,0.6708741148,0.2791686393
4/22/2023 9:00:00 AM,4/22/2023 5:00:00 AM,PJM-RTO,1,1434.6421900200,0.5089803332,0.8100118820
4/22/2023 8:00:00 AM,4/22/2023 4:00:00 AM,PJM-RTO,1,945.6842949900,0.0963252698,0.3017057154
4/22/2023 7:00:00 AM,4/22/2023 3:00:00 AM,PJM-RTO,1,1396.0589889375,0.6446084314,0.6153671084
4/22/2023 6:00:00 AM,4/22/2023 2:00:00 AM,PJM-RTO,1,1086.3105556892,0.1975391334,2.1753038036
4/22/2023 5:00:00 AM,4/22/2023 1:00:00 AM,PJM-RTO,1,1133.1384149617,0.1570885044,0.3257529407
4/22/2023 4:00:00 AM,4/22/2023 12:00:00 AM,PJM-RTO,1,1397.9776626758,0.3269339702,0.8338464850
4/22/2023 2:00:00 AM,4/21/2023 10:00:00 PM,PJM-RTO,1,2822.5144742433,1.1975099210,2.1441395564
4/22/2023 12:00:00 AM,4/21/2023 8:00:00 PM,PJM-RTO,1,2696.6942005758,-0.6066487727,1.4014512280
4/21/2023 10:00:00 PM,4/21/2023 6:00:00 PM,PJM-RTO,1,2099.0603948817,0.0274639491,0.9828689961
4/21/2023 9:00:00 PM,4/21/2023 5:00:00 PM,PJM-RTO,1,2543.3068029842,1.3950460427,1.0233341689
4/21/2023 8:00:00 PM,4/21/2023 4:00:00 PM,PJM-RTO,1,2881.2349916900,0.5724317879,2.0046046230
4/21/2023 7:00:00 PM,4/21/2023 3:00:00 PM,PJM-RTO,1,1426.2061118917,0.2516610315,0.3424946910
4/21/2023 6:00:00 PM,4/21/2023 2:00:00 PM,PJM-RTO,1,1392.9648402167,0.3880110078,0.6628722630
4/21/2023 5:00:00 PM,4/21/2023 1:00:00 PM,PJM-RTO,1,528.0770940758,0.7432250061,1.3285104774
4/21/2023 4:00:00 PM,4/21/2023 12:00:00 PM,PJM-RTO,1,1452.2513523358,0.6975774526,0.6623725738
4/21/2023 3:00:00 PM,4/21/2023 11:00:00 AM,PJM-RTO,1,1466.4066531100,0.6695144743,0.6795160590
4/21/2023 2:00:00 PM,4/21/2023 10:00:00 AM,PJM-RTO,1,1749.9667128567,0.8404948409,0.9294276783
4/21/2023 1:00:00 PM,4/21/2023 9:00:00 AM,PJM-RTO,1,1281.2315902092,0.6493041825,0.5560148447
4/21/2023 12:00:00 PM,4/21/2023 8:00:00 AM,PJM-RTO,1,1041.5063147317,0.2538829659,0.1529183415
4/21/2023 11:00:00 AM,4/21/2023 7:00:00 AM,PJM-RTO,1,869.2207237883,0.0043620690,0.0710253293
4/21/2023 10:00:00 AM,4/21/2023 6:00:00 AM,PJM-RTO,1,923.9294417325,0.0839465021,0.0982157023
4/21/2023 9:00:00 AM,4/21/2023 5:00:00 AM,PJM-RTO,1,824.6616025300,0.0041532671,0.0432869102
4/21/2023 8:00:00 AM,4/21/2023 4:00:00 AM,PJM-RTO,1,764.7900926483,0.0037558678,0.0420850683
4/21/2023 7:00:00 AM,4/21/2023 3:00:00 AM,PJM-RTO,1,793.2313731625,0.0049856449,0.0681332287
4/21/2023 6:00:00 AM,4/21/2023 2:00:00 AM,PJM-RTO,1,961.5063823050,0.0090975591,1.2435865497
4/21/2023 5:00:00 AM,4/21/2023 1:00:00 AM,PJM-RTO,1,1366.5973936292,0.2597749399,0.7324587780
4/21/2023 4:00:00 AM,4/21/2023 12:00:00 AM,PJM-RTO,1,1365.7951426425,-0.2793426572,0.2475205457
4/21/2023 2:00:00 AM,4/20/2023 10:00:00 PM,PJM-RTO,1,2544.1311586708,0.6046328727,0.4821520034
4/21/2023 1:00:00 AM,4/20/2023 9:00:00 PM,PJM-RTO,1,2722.5860413325,0.7129779979,2.6273798203
4/20/2023 11:00:00 PM,4/20/2023 7:00:00 PM,PJM-RTO,1,1480.7596322308,0.1552237910,1.2577501246
4/20/2023 10:00:00 PM,4/20/2023 6:00:00 PM,PJM-RTO,1,1582.3845128192,1.2003099202,0.6438081110
4/20/2023 9:00:00 PM,4/20/2023 5:00:00 PM,PJM-RTO,1,2103.2916629342,1.3897868489,0.8311085050
4/20/2023 8:00:00 PM,4/20/2023 4:00:00 PM,PJM-RTO,1,1422.7793499150,0.3685540472,0.9847890524
4/20/2023 7:00:00 PM,4/20/2023 3:00:00 PM,PJM-RTO,1,1075.9342379583,0.2448766412,0.2443099352
4/20/2023 6:00:00 PM,4/20/2023 2:00:00 PM,PJM-RTO,1,963.8440582358,0.0815895233,0.1566537811
4/20/2023 5:00:00 PM,4/20/2023 1:00:00 PM,PJM-RTO,1,756.9526010183,0.1336750115,-0.0269143249
4/20/2023 4:00:00 PM,4/20/2023 12:00:00 PM,PJM-RTO,1,2589.2646345125,0.1225767843,1.4577125063
4/20/2023 3:00:00 PM,4/20/2023 11:00:00 AM,PJM-RTO,1,499.7238650325,-0.3542497825,-0.7768499980
4/20/2023 2:00:00 PM,4/20/2023 10:00:00 AM,PJM-RTO,1,1220.4191464600,0.6675288225,0.9480759943
4/20/2023 9:00:00 AM,4/20/2023 5:00:00 AM,PJM-RTO,1,1540.0951554950,0.0166782661,1.4624103961
