State,Facility Name,Facility ID,Unit ID,Associated Stacks,Date,Operating Time Count,Sum of the Operating Time,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),SO2 Rate (lbs/mmBtu),CO2 Mass (short tons),CO2 Rate (short tons/mmBtu),NOx Mass (short tons),NOx Rate (lbs/mmBtu),Heat Input (mmBtu),Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code
PA,Scrubgrass Generating Plant,50974,1,,1/3/18,24,24,,8719,2.66,0.3579,1493.6,0.101,1.181,0.1672,14843.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/4/18,24,24,,9219,2.736,0.3959,1394.6,0.101,1.032,0.1562,13862.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/5/18,24,24,,9057,2.68,0.3775,1433.3,0.101,1.062,0.1568,14244.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/6/18,24,24,,8618,2.162,0.3088,1405.5,0.101,1.064,0.1602,13969.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/7/18,24,24,,8196,2.619,0.3641,1453.2,0.101,1.121,0.1633,14443.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/8/18,24,24,,7465,1.725,0.2686,1291.6,0.101,1.082,0.1769,12840.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/9/18,24,24,,6425,2.004,0.3311,1215.3,0.101,0.881,0.1532,12080.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/10/18,24,24,,6223,2.031,0.3518,1161.7,0.101,0.877,0.1596,11547.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/11/18,24,24,,5744,1.862,0.356,1052.4,0.101,0.763,0.1533,10461.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/12/18,24,24,,5453,1.666,0.3381,991.8,0.1009,0.807,0.1724,9861.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/13/18,24,24,,6721,2.344,0.373,1247.2,0.101,0.94,0.164,12398.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/14/18,24,24,,8433,2.661,0.3625,1475.3,0.101,1.025,0.147,14664.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/15/18,24,24,,8750,2.787,0.3651,1535.2,0.101,1.229,0.169,15258.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/16/18,24,24,,8699,2.679,0.374,1437.9,0.101,1.014,0.149,14293.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/17/18,24,24,,8488,2.838,0.3786,1505.6,0.101,1.117,0.1559,14963.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/18/18,24,24,,8898,2.869,0.3785,1524.2,0.101,1.178,0.163,15152.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/19/18,24,24,,6275,2.178,0.3706,1182.4,0.101,0.873,0.1569,11752.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/20/18,24,24,,5628,2.063,0.3861,1075,0.101,0.75,0.1476,10684.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/21/18,24,24,,5530,1.933,0.3739,1040.3,0.101,0.725,0.1475,10339.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/22/18,24,24,,5491,1.81,0.3912,983.1,0.106,0.755,0.1713,9248.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/23/18,24,24,,5586,2.058,0.39,1121.8,0.106,0.848,0.1687,10554.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/24/18,24,24,,5723,2.409,0.4269,1200,0.106,0.793,0.148,11287.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/25/18,24,24,,6037,2.327,0.4201,1177.8,0.106,0.875,0.1664,11079.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/26/18,24,24,,6649,2.258,0.4098,1171.6,0.106,0.844,0.1611,11021.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/27/18,24,24,,5685,1.784,0.4255,891.5,0.106,0.63,0.1578,8387.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/28/18,24,24,,5690,1.817,0.4344,888.4,0.106,0.639,0.1606,8356.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/29/18,24,24,,7303,2.386,0.4285,1178.7,0.106,0.899,0.1699,11086.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/30/18,24,24,,6962,2.311,0.4267,1152.1,0.106,0.788,0.1541,10836,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,1/31/18,24,24,,6937,2.226,0.4295,1095.1,0.106,0.869,0.1788,10302.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/1/18,24,24,,5533,1.745,0.4356,853.6,0.106,0.646,0.1695,8029.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/2/18,24,24,,6674,2.214,0.4275,1107,0.106,0.746,0.1502,10412.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/3/18,24,24,,7097,2.432,0.4416,1162.4,0.106,0.853,0.165,10935.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/4/18,24,24,,5233,1.567,0.4261,782,0.106,0.552,0.1583,7355.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/5/18,24,24,,5481,1.704,0.4261,850.5,0.106,0.583,0.1537,8000.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/6/18,24,24,,5274,1.613,0.4213,813.9,0.106,0.577,0.1592,7655.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/7/18,24,24,,5834,1.833,0.4218,921.5,0.106,0.688,0.1669,8670,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/8/18,24,24,,7143,2.387,0.433,1173.7,0.106,0.879,0.1679,11042.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/9/18,24,24,,7188,2.3,0.4212,1162.7,0.106,0.9,0.1728,10940.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/10/18,24,24,,6146,1.899,0.4208,960.1,0.106,0.705,0.1647,9031.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/11/18,24,24,,5762,1.737,0.4178,882.6,0.106,0.723,0.1843,8304.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/12/18,24,24,,5181,1.499,0.4022,792.1,0.106,0.614,0.1743,7451.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/13/18,24,24,,5186,1.657,0.4492,790,0.106,0.586,0.1667,7430.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/14/18,24,24,,5629,1.7,0.4139,873.4,0.106,0.652,0.167,8217.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/15/18,24,24,,5863,1.854,0.428,920.4,0.106,0.621,0.1509,8655.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/16/18,24,24,,5947,1.812,0.4167,923.9,0.106,0.751,0.1811,8692.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/17/18,24,24,,5828,1.796,0.4178,914,0.106,0.658,0.1612,8597.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/18/18,24,24,,5488,1.613,0.4144,827.5,0.106,0.571,0.1542,7780.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/19/18,24,24,,6303,1.937,0.4088,1006.4,0.106,0.688,0.1521,9467.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/20/18,24,24,,5855,1.819,0.4103,943.6,0.106,0.618,0.1468,8876,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/21/18,22,21.05,,4273.9,1.266,0.3993,674.38,0.106,0.453,0.1522,6343.445,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/22/18,10,8.81,,1842.97,0.533,0.5067,300.064,0.1062,0.21,0.1664,2821.864,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/23/18,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/24/18,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/25/18,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/26/18,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/27/18,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,2/28/18,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/1/18,0,0,,,,,,,,,,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/2/18,21,20.53,,2945,1.361,0.5846,540.448,0.106,0.325,0.1091,5082.415,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/3/18,24,24,,6288,1.643,0.336,1039.2,0.106,0.602,0.1295,9775.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/4/18,24,24,,6446,1.516,0.3098,1040.8,0.106,0.686,0.1475,9790.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/5/18,24,24,,6714,1.633,0.3291,1051.6,0.106,0.677,0.1424,9891.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/6/18,24,24,,7218,1.78,0.3363,1126.3,0.106,0.677,0.1345,10594.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/7/18,24,24,,6600,1.658,0.3272,1077.3,0.106,0.767,0.1585,10132,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/8/18,24,24,,6920,1.636,0.3274,1064.5,0.106,0.737,0.1544,10012.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/9/18,24,24,,6584,1.667,0.3455,1024.8,0.106,0.636,0.1387,9639.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/10/18,24,24,,5772,1.211,0.3535,729.3,0.106,0.489,0.1498,6861,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/11/18,24,24,,5732,1.169,0.3577,694.2,0.106,0.456,0.147,6533.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/12/18,24,24,,6988,1.473,0.3511,887.8,0.106,0.598,0.1497,8353.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/13/18,24,24,,6594,1.446,0.3426,898.7,0.106,0.513,0.131,8454.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/14/18,24,24,,7087,1.774,0.3476,1082.7,0.106,0.63,0.1303,10183.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/15/18,24,24,,6480,1.506,0.3248,986.5,0.106,0.613,0.138,9277.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/16/18,24,24,,6963,1.273,0.252,1074.1,0.106,0.732,0.1524,10102.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/17/18,24,24,,7414,1.168,0.2138,1162.4,0.106,0.711,0.1358,10936.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/18/18,24,24,,6876,1.057,0.2112,1065.1,0.106,0.629,0.1315,10018.6,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/19/18,24,24,,7362,1.286,0.2407,1162.9,0.106,0.771,0.1475,10939.2,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/20/18,24,24,,8595,1.464,0.2335,1339.9,0.106,1.061,0.1744,12603.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/21/18,24,24,,8416,1.198,0.1926,1321.5,0.106,0.852,0.143,12430.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/22/18,24,24,,7127,1.029,0.1933,1128.8,0.106,0.749,0.1475,10621.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/23/18,24,24,,7029,1.025,0.1965,1108.8,0.106,0.713,0.1431,10430.8,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/24/18,24,24,,6758,0.956,0.1905,1068.8,0.106,0.701,0.1464,10055.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/25/18,24,24,,6582,0.93,0.1902,1040.4,0.106,0.699,0.1499,9787.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/26/18,24,24,,7092,1.049,0.202,1115.6,0.106,0.757,0.1504,10494.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/27/18,24,24,,7998,1.262,0.2119,1254.8,0.106,0.877,0.1546,11803.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/28/18,24,24,,7416,1.05,0.1908,1172.3,0.106,0.754,0.1431,11027.3,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/29/18,24,24,,6258,0.79,0.171,980,0.106,0.698,0.1583,9219.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/30/18,24,24,,6319,0.722,0.1542,989.2,0.106,0.594,0.1353,9304.5,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,3/31/18,24,24,,6324,0.666,0.1468,971.7,0.106,0.707,0.1638,9142.1,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/1/18,24,24,,6519,0.727,0.1525,1010.2,0.106,0.829,0.1833,9502.9,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/2/18,24,24,,7974,0.914,0.1523,1272.7,0.106,0.994,0.1735,11970.7,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/3/18,24,24,,7929,0.901,0.1513,1264.2,0.106,0.955,0.1674,11890.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/4/18,13,11.29,,3150.71,0.407,0.1977,511.19,0.106,0.351,0.1611,4809.626,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/5/18,23,21.32,,6637.68,0.844,0.1738,1096.964,0.106,0.878,0.1878,10316.488,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/6/18,24,24,,7522,1.062,0.1815,1225.6,0.106,0.913,0.1665,11530.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
PA,Scrubgrass Generating Plant,50974,1,,4/7/18,24,24,,8126,1.064,0.1712,1322.1,0.106,1.032,0.1743,12436.4,Coal,,Circulating fluidized bed boiler,Dry Lime FGD,Selective Non-catalytic Reduction,,,"ARP, CSNOX, CSOSG2, CSSO2G1, MATS"
