datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
5/26/21 7:00,5/26/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.71,17.86,0.1,0.05
5/26/21 8:00,5/26/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.19,18.28,0,0.09
5/26/21 9:00,5/26/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.86,19.95,0,0.09
5/26/21 10:00,5/26/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.61,22.48,-0.15,0.02
5/26/21 11:00,5/26/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.71,24.64,-0.16,0.09
5/26/21 12:00,5/26/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.34,26.57,0.16,0.07
5/26/21 13:00,5/26/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.76,28.86,0.13,-0.03
5/26/21 14:00,5/26/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.73,32.66,-1.03,-0.04
5/26/21 15:00,5/26/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.85,34.37,-4.55,0.07
5/26/21 16:00,5/26/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.77,35.76,-5.09,0.08
5/26/21 17:00,5/26/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,50.58,38.13,-12.07,-0.38
5/26/21 18:00,5/26/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,53.95,38.95,-14.52,-0.48
5/26/21 19:00,5/26/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,60.1,39.93,-19.77,-0.4
5/26/21 20:00,5/26/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,65.27,44.09,-21.08,-0.1
5/26/21 21:00,5/26/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,64.1,43.77,-20.14,-0.19
5/26/21 22:00,5/26/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,50.85,36.49,-14.13,-0.23
5/26/21 23:00,5/26/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.28,32.35,-6.71,-0.22
5/27/21 0:00,5/26/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,40.82,35.48,-5.31,-0.03
5/27/21 1:00,5/26/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.78,31.9,-1.84,-0.04
5/27/21 2:00,5/26/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.27,27.1,-0.02,-0.15
5/27/21 3:00,5/26/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.13,24,-0.04,-0.09
5/27/21 4:00,5/27/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.12,24.41,0.03,0.26
5/27/21 5:00,5/27/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.67,22.96,0.08,0.21
5/27/21 6:00,5/27/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.38,19.68,0.06,0.24
5/27/21 7:00,5/27/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.68,18.86,-0.08,0.26
5/27/21 8:00,5/27/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.84,19.01,-0.03,0.2
5/27/21 9:00,5/27/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.22,21.52,0.27,0.03
5/27/21 10:00,5/27/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.69,24.21,0.3,0.22
5/27/21 11:00,5/27/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.6,25.15,0.25,0.3
5/27/21 12:00,5/27/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.67,26.48,0.43,0.38
5/27/21 13:00,5/27/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.92,28.49,0.17,0.4
5/27/21 14:00,5/27/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,29.93,29.34,-0.88,0.29
5/27/21 15:00,5/27/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.53,32.55,-1.3,0.32
5/27/21 16:00,5/27/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.37,33.88,-2.93,0.44
5/27/21 17:00,5/27/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,39.77,36.08,-3.84,0.15
5/27/21 18:00,5/27/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,42.99,36.26,-6.66,-0.07
5/27/21 19:00,5/27/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,46.3,37.32,-8.74,-0.24
5/27/21 20:00,5/27/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,50.62,40.63,-10.01,0.02
5/27/21 21:00,5/27/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,51.86,42.71,-9.12,-0.03
5/27/21 22:00,5/27/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,43.2,35.64,-7.07,-0.49
5/27/21 23:00,5/27/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,36.02,36.99,1.39,-0.42
5/28/21 0:00,5/27/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.39,31.9,-1.6,0.11
5/28/21 1:00,5/27/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,30.17,29.68,-0.37,-0.12
5/28/21 2:00,5/27/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.82,24.73,0.09,-0.18
5/28/21 3:00,5/27/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.75,23.09,0.29,0.05
5/28/21 4:00,5/28/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.17,23.57,0.17,0.23
5/28/21 5:00,5/28/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.48,21.77,0.14,0.15
5/28/21 6:00,5/28/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.94,19.27,0.19,0.14
5/28/21 7:00,5/28/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.47,18.85,0.15,0.23
5/28/21 8:00,5/28/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.64,19,0.15,0.21
5/28/21 9:00,5/28/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.1,20.67,0.33,0.24
5/28/21 10:00,5/28/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.15,23.42,0.11,0.16
5/28/21 11:00,5/28/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.71,23.86,-0.09,0.24
5/28/21 12:00,5/28/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.07,25.24,-0.06,0.23
5/28/21 13:00,5/28/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.39,26.03,-0.55,0.19
5/28/21 14:00,5/28/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.24,27.81,-0.69,0.26
5/28/21 15:00,5/28/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.54,31.88,-1.9,0.24
5/28/21 16:00,5/28/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.49,31.32,-2.35,0.18
5/28/21 17:00,5/28/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,35.07,30.72,-4.23,-0.12
5/28/21 18:00,5/28/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.83,28.13,-5.56,-0.14
5/28/21 19:00,5/28/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.19,26.85,-7.1,-0.24
5/28/21 20:00,5/28/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,34.38,26.53,-7.59,-0.26
5/28/21 21:00,5/28/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.6,26.46,-6.86,-0.28
5/28/21 22:00,5/28/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,30.7,25.54,-5.13,-0.03
5/28/21 23:00,5/28/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.54,24.63,-2.14,0.23
5/29/21 0:00,5/28/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.12,24.03,-1.22,0.13
5/29/21 1:00,5/28/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.12,22.87,-0.37,0.12
5/29/21 2:00,5/28/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.76,21.43,-0.39,0.06
5/29/21 3:00,5/28/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.2,20.18,-0.08,0.06
5/29/21 4:00,5/29/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.54,20.69,-0.08,0.23
5/29/21 5:00,5/29/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.04,19.16,-0.05,0.17
5/29/21 6:00,5/29/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.28,18.29,-0.12,0.13
5/29/21 7:00,5/29/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.78,17.85,-0.09,0.16
5/29/21 8:00,5/29/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.84,17.89,-0.14,0.19
5/29/21 9:00,5/29/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.92,18.04,-0.13,0.25
5/29/21 10:00,5/29/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.15,18.19,-0.14,0.18
5/29/21 11:00,5/29/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.67,18.8,-0.07,0.2
5/29/21 12:00,5/29/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.84,22.18,0.11,0.23
5/29/21 13:00,5/29/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.73,24.09,0.16,0.2
5/29/21 14:00,5/29/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.38,24.6,0,0.22
5/29/21 15:00,5/29/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.36,24.64,0,0.28
5/29/21 16:00,5/29/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.04,23.29,0,0.25
5/29/21 17:00,5/29/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.41,22.54,0,0.13
5/29/21 18:00,5/29/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.11,22.1,-0.03,0.02
5/29/21 19:00,5/29/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.58,21.56,0.01,-0.03
5/29/21 20:00,5/29/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.29,22.4,0.11,0
5/29/21 21:00,5/29/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.25,23.41,0.11,0.05
5/29/21 22:00,5/29/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.44,23.46,0,0.02
5/29/21 23:00,5/29/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.6,23.83,0,0.23
5/30/21 0:00,5/29/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.68,24.85,0,0.17
5/30/21 1:00,5/29/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.35,25.58,0,0.23
5/30/21 2:00,5/29/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.4,22.43,0,0.03
5/30/21 3:00,5/29/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.89,20.93,0,0.04
5/30/21 4:00,5/30/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.37,18.58,0,0.21
5/30/21 5:00,5/30/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.73,17.83,-0.13,0.23
5/30/21 6:00,5/30/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.52,17.53,-0.17,0.18
5/30/21 7:00,5/30/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17,16.92,-0.32,0.24
5/30/21 8:00,5/30/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.18,17.05,-0.38,0.25
5/30/21 9:00,5/30/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.18,17.06,-0.35,0.23
5/30/21 10:00,5/30/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.27,16.95,-0.42,0.1
5/30/21 11:00,5/30/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.56,17.55,-0.09,0.08
5/30/21 12:00,5/30/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.58,19.69,0,0.11
5/30/21 13:00,5/30/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.49,21.72,-0.03,0.26
5/30/21 14:00,5/30/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.71,22.94,0.01,0.22
5/30/21 15:00,5/30/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.93,23.24,0,0.31
5/30/21 16:00,5/30/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.37,22.62,0.01,0.24
5/30/21 17:00,5/30/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.84,21.93,0,0.09
5/30/21 18:00,5/30/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.35,21.52,0.01,0.16
5/30/21 19:00,5/30/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.14,21.28,0.01,0.13
5/30/21 20:00,5/30/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.86,22.06,0.01,0.19
5/30/21 21:00,5/30/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.43,23.68,0,0.25
5/30/21 22:00,5/30/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.13,24.23,0,0.1
5/30/21 23:00,5/30/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.18,24.17,0,-0.01
5/31/21 0:00,5/30/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.45,24.72,0,0.27
5/31/21 1:00,5/30/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.97,25.16,0,0.19
5/31/21 2:00,5/30/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.79,21.89,0,0.1
5/31/21 3:00,5/30/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.23,19.37,0,0.14
5/31/21 4:00,5/31/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.59,18.68,-0.06,0.15
5/31/21 5:00,5/31/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.71,17.62,-0.23,0.14
5/31/21 6:00,5/31/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.17,16.89,-0.36,0.08
5/31/21 7:00,5/31/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.83,16.57,-0.32,0.06
5/31/21 8:00,5/31/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.76,16.25,-0.51,0
5/31/21 9:00,5/31/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.83,16.42,-0.42,0.01
5/31/21 10:00,5/31/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.14,16.82,-0.35,0.03
5/31/21 11:00,5/31/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.29,17.18,-0.17,0.06
5/31/21 12:00,5/31/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.56,18.36,-0.16,-0.04
5/31/21 13:00,5/31/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.08,19.99,-0.15,0.06
5/31/21 14:00,5/31/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.71,20.79,-0.12,0.2
5/31/21 15:00,5/31/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.08,21.09,-0.25,0.26
5/31/21 16:00,5/31/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.94,20.81,-0.28,0.15
5/31/21 17:00,5/31/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.86,20.83,-0.25,0.22
5/31/21 18:00,5/31/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.98,20.99,-0.15,0.16
5/31/21 19:00,5/31/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.36,21.36,-0.14,0.14
5/31/21 20:00,5/31/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.47,23.68,0,0.21
5/31/21 21:00,5/31/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.37,26.48,-0.17,0.28
5/31/21 22:00,5/31/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.11,25.91,-0.35,0.15
5/31/21 23:00,5/31/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.89,26.39,-0.49,-0.01
6/1/21 0:00,5/31/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.91,26.75,-0.24,0.08
6/1/21 1:00,5/31/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.32,26.42,0,0.1
6/1/21 2:00,5/31/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.33,21.11,-0.35,0.13
6/1/21 3:00,5/31/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.7,18.49,-0.26,0.05
6/1/21 4:00,6/1/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.16,18.23,0,0.07
6/1/21 5:00,6/1/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.37,17.45,0,0.08
6/1/21 6:00,6/1/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.75,16.65,-0.14,0.04
6/1/21 7:00,6/1/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.56,16.58,0,0.02
6/1/21 8:00,6/1/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.76,16.53,-0.19,-0.04
6/1/21 9:00,6/1/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.88,17.87,0,-0.01
6/1/21 10:00,6/1/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.07,20.01,0,-0.06
6/1/21 11:00,6/1/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.25,21.21,-0.12,0.08
6/1/21 12:00,6/1/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.15,21.84,-0.49,0.18
6/1/21 13:00,6/1/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,24.26,23.93,-0.44,0.11
6/1/21 14:00,6/1/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.68,25.5,-0.35,0.17
6/1/21 15:00,6/1/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.33,26.94,-0.52,0.13
6/1/21 16:00,6/1/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.23,27.75,-0.61,0.13
6/1/21 17:00,6/1/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.39,31.3,-1.21,0.12
6/1/21 18:00,6/1/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.14,31.92,-1.34,0.12
6/1/21 19:00,6/1/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.24,31.95,-1.48,0.19
6/1/21 20:00,6/1/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.56,36.88,-2.04,0.36
6/1/21 21:00,6/1/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,38.91,36.98,-2.34,0.41
6/1/21 22:00,6/1/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,33.45,32.52,-1.18,0.25
6/1/21 23:00,6/1/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,32.68,31.71,-1.12,0.15
6/2/21 0:00,6/1/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,30.15,29.12,-1.21,0.18
6/2/21 1:00,6/1/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.88,27.18,-1.01,0.31
6/2/21 2:00,6/1/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.36,22.83,-0.59,0.06
6/2/21 3:00,6/1/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,20.24,19.91,-0.44,0.11
6/2/21 4:00,6/2/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.71,18.54,-0.36,0.19
6/2/21 5:00,6/2/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.66,17.53,-0.28,0.15
6/2/21 6:00,6/2/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.99,16.85,-0.3,0.16
6/2/21 7:00,6/2/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.6,16.5,-0.26,0.16
6/2/21 8:00,6/2/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.21,17.03,-0.28,0.1
6/2/21 9:00,6/2/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.92,17.58,-0.46,0.12
6/2/21 10:00,6/2/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.09,18.99,-0.31,0.21
6/2/21 11:00,6/2/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.46,21.6,-0.32,0.46
6/2/21 12:00,6/2/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.09,23.43,-0.29,0.63
6/2/21 13:00,6/2/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.51,23.61,-0.53,0.63
6/2/21 14:00,6/2/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.32,25.15,-0.86,0.69
6/2/21 15:00,6/2/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.1,25.99,-0.77,0.66
6/2/21 16:00,6/2/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.76,26.75,-0.69,0.68
6/2/21 17:00,6/2/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.79,27.48,-1.02,0.71
6/2/21 18:00,6/2/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.82,27.34,-1.12,0.64
6/2/21 19:00,6/2/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.5,27.91,-1.29,0.7
6/2/21 20:00,6/2/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.51,27.67,-1.56,0.72
6/2/21 21:00,6/2/21 17:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,28.55,29.52,0.43,0.54
6/2/21 22:00,6/2/21 18:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.84,26.76,-1.41,0.33
6/2/21 23:00,6/2/21 19:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.96,25.9,-1.31,0.25
6/3/21 0:00,6/2/21 20:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,26.88,25.9,-1.19,0.21
6/3/21 1:00,6/2/21 21:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.03,24.11,-1.14,0.22
6/3/21 2:00,6/2/21 22:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21.27,20.79,-0.74,0.26
6/3/21 3:00,6/2/21 23:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.37,18.93,-0.62,0.18
6/3/21 4:00,6/3/21 0:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,19.52,19.78,-0.01,0.27
6/3/21 5:00,6/3/21 1:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.5,18.52,-0.21,0.23
6/3/21 6:00,6/3/21 2:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.06,17.12,-0.15,0.21
6/3/21 7:00,6/3/21 3:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,16.81,16.89,-0.14,0.22
6/3/21 8:00,6/3/21 4:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,17.26,17.41,-0.11,0.26
6/3/21 9:00,6/3/21 5:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,18.73,18.74,-0.12,0.13
6/3/21 10:00,6/3/21 6:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,21,21.08,-0.14,0.22
6/3/21 11:00,6/3/21 7:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,22.19,22.58,-0.01,0.4
6/3/21 12:00,6/3/21 8:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,23.27,23.79,-0.07,0.59
6/3/21 13:00,6/3/21 9:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,25.79,26.08,-0.39,0.68
6/3/21 14:00,6/3/21 10:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,27.65,27.66,-0.69,0.7
6/3/21 15:00,6/3/21 11:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,30.07,29.73,-1.1,0.76
6/3/21 16:00,6/3/21 12:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.51,31.03,-1.4,0.92
6/3/21 17:00,6/3/21 13:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.34,30.67,-1.44,0.77
6/3/21 18:00,6/3/21 14:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.31,30.49,-1.33,0.51
6/3/21 19:00,6/3/21 15:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.26,30.18,-1.48,0.4
6/3/21 20:00,6/3/21 16:00,2156108940,VENANJCT,115 KV,T1,LOAD,PENELEC,31.96,31.05,-1.24,0.33
