State,Facility Name,Facility ID,Date,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Gilberton Power Company,10113,9/22/13,,18408,4.416,2859.3,0.544,23888
PA,Gilberton Power Company,10113,9/23/13,,18637,4.33,2860.3,0.539,23893.7
PA,Gilberton Power Company,10113,9/24/13,,18730,4.417,2890.4,0.723,24148.2
PA,Gilberton Power Company,10113,9/25/13,,18169,4.286,2815.4,0.711,23521.5
PA,Gilberton Power Company,10113,9/26/13,,18490,4.354,2892.8,0.696,24166.7
PA,Gilberton Power Company,10113,9/27/13,,18283,4.346,2845.5,0.593,23770.8
PA,Gilberton Power Company,10113,9/28/13,,18327,4.348,2841.4,0.603,23740.7
PA,Gilberton Power Company,10113,9/29/13,,18352,4.421,2830.1,0.549,23641.9
PA,Gilberton Power Company,10113,9/30/13,,18586,4.313,2853.4,0.567,23838.9
PA,Gilberton Power Company,10113,10/1/13,,18793,4.342,2893.1,0.659,24009.7
PA,Gilberton Power Company,10113,10/2/13,,18611,4.466,2879.8,0.612,23869.8
PA,Gilberton Power Company,10113,10/3/13,,18623,4.406,2871.4,0.616,23851.2
PA,Gilberton Power Company,10113,10/4/13,,18460,4.445,2847.5,0.554,23753.2
PA,Gilberton Power Company,10113,10/5/13,,18341,4.433,2832.9,0.534,23737.7
PA,Gilberton Power Company,10113,10/6/13,,14998.4,3.685,2351.6,0.385,19937.072
PA,Gilberton Power Company,10113,10/7/13,,8559,2.14,1408.3,0.267,11916.1
PA,Gilberton Power Company,10113,10/8/13,,8714,2.218,1420.4,0.325,12094.5
PA,Gilberton Power Company,10113,10/9/13,,4690.32,1.316,787.396,0.163,7562.284
PA,Gilberton Power Company,10113,10/10/13,,13401,3.571,2328.6,0.66,19676.432
PA,Gilberton Power Company,10113,10/11/13,,18389,4.425,2850.8,0.634,23873.4
PA,Gilberton Power Company,10113,10/12/13,,18314,4.454,2843.5,0.638,23863.7
PA,Gilberton Power Company,10113,10/13/13,,18444,4.499,2834.5,0.55,23956.4
PA,Gilberton Power Company,10113,10/14/13,,18471,4.467,2818.6,0.522,23959.6
PA,Gilberton Power Company,10113,10/15/13,,18810,4.346,2869.8,0.61,23947.9
PA,Gilberton Power Company,10113,10/16/13,,18754,4.467,2881.8,0.688,23899.6
PA,Gilberton Power Company,10113,10/17/13,,18519,4.346,2829.7,0.574,23871.4
PA,Gilberton Power Company,10113,10/18/13,,18946,4.507,2888.5,0.648,24284.9
